player_node,team_node,player_name,team_name,group,leagues,minutes_domestic,games_domestic,wins_domestic,first_date,last_date,active_years,minutes_international,games_international,wins_international,minutes_total,games_total,wins_total,domestic_win_rate
player::djoko,team::uol,Djoko,UOL,major,LEC,59.65,2,1.0,2016-01-28 00:00:00+00:00,2016-01-29 00:00:00+00:00,2016,0.0,0.0,0.0,59.65,2.0,1.0,0.5
player::exileh,team::uol,Exileh,UOL,major,LEC,6152.783333333333,177,93.0,2016-06-02 00:00:00+00:00,2018-08-18 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,6152.783333333333,177.0,93.0,0.5254237288135594
player::fox-hampus-myhre,team::uol,Fox (Hampus Myhre),UOL,major,LEC,789.9833333333333,21,10.0,2016-01-14 00:00:00+00:00,2016-04-03 00:00:00+00:00,2016,0.0,0.0,0.0,789.9833333333333,21.0,10.0,0.47619047619047616
player::gilius,team::uol,Gilius,UOL,major,LEC,122.53333333333332,4,2.0,2015-07-16 00:00:00+00:00,2015-07-24 00:00:00+00:00,2015,0.0,0.0,0.0,122.53333333333332,4.0,2.0,0.5
player::h0r0,team::uol,H0R0,UOL,major,LEC,554.9499999999999,14,3.0,2015-08-09 00:00:00+00:00,2015-08-31 00:00:00+00:00,2015,0.0,0.0,0.0,554.9499999999999,14.0,3.0,0.21428571428571427
player::hylissang,team::uol,Hylissang,UOL,major,LEC,7929.849999999999,222,117.0,2015-01-22 00:00:00+00:00,2017-09-09 00:00:00+00:00,2015|2016|2017,0.0,0.0,0.0,7929.849999999999,222.0,117.0,0.527027027027027
player::kikis,team::uol,Kikis,UOL,major,LEC,1572.1166666666666,42,22.0,2015-01-22 00:00:00+00:00,2015-07-10 00:00:00+00:00,2015,0.0,0.0,0.0,1572.1166666666666,42.0,22.0,0.5238095238095238
player::kold,team::uol,Kold,UOL,major,LEC,1262.5166666666669,36,13.0,2018-01-19 00:00:00+00:00,2018-08-18 00:00:00+00:00,2018,0.0,0.0,0.0,1262.5166666666669,36.0,13.0,0.3611111111111111
player::move,team::uol,Move,UOL,major,LEC,2054.5666666666666,59,30.0,2016-06-02 00:00:00+00:00,2016-09-05 00:00:00+00:00,2016,0.0,0.0,0.0,2054.5666666666666,59.0,30.0,0.5084745762711864
player::neon-matus-jakubcik,team::uol,Neon (Matúš Jakubčík),UOL,major,LEC,270.2333333333333,8,2.0,2018-07-13 00:00:00+00:00,2018-08-04 00:00:00+00:00,2018,0.0,0.0,0.0,270.2333333333333,8.0,2.0,0.25
player::powerofevil,team::uol,PowerOfEvil,UOL,major,LEC,2249.6,60,27.0,2015-01-22 00:00:00+00:00,2015-08-31 00:00:00+00:00,2015,0.0,0.0,0.0,2249.6,60.0,27.0,0.45
player::rudy-rudy-beltran,team::uol,Rudy (Rudy Beltran),UOL,major,LEC,248.81666666666663,6,4.0,2016-02-04 00:00:00+00:00,2016-02-19 00:00:00+00:00,2016,0.0,0.0,0.0,248.81666666666663,6.0,4.0,0.6666666666666666
player::samux,team::uol,Samux,UOL,major,LEC,3827.983333333333,110,61.0,2017-01-20 00:00:00+00:00,2018-08-18 00:00:00+00:00,2017|2018,0.0,0.0,0.0,3827.983333333333,110.0,61.0,0.5545454545454546
player::steeelback,team::uol,Steeelback,UOL,major,LEC,789.9833333333333,21,10.0,2016-01-14 00:00:00+00:00,2016-04-03 00:00:00+00:00,2016,0.0,0.0,0.0,789.9833333333333,21.0,10.0,0.47619047619047616
player::totoro-eun-jong-seop,team::uol,Totoro (Eun Jong-seop),UOL,major,LEC,1262.5166666666669,36,13.0,2018-01-19 00:00:00+00:00,2018-08-18 00:00:00+00:00,2018,0.0,0.0,0.0,1262.5166666666669,36.0,13.0,0.3611111111111111
player::vardags,team::uol,Vardags,UOL,major,LEC,2249.6,60,27.0,2015-01-22 00:00:00+00:00,2015-08-31 00:00:00+00:00,2015,0.0,0.0,0.0,2249.6,60.0,27.0,0.45
player::veritas,team::uol,Veritas,UOL,major,LEC,2054.5666666666666,59,30.0,2016-06-02 00:00:00+00:00,2016-09-05 00:00:00+00:00,2016,0.0,0.0,0.0,2054.5666666666666,59.0,30.0,0.5084745762711864
player::vizicsacsi,team::uol,Vizicsacsi,UOL,major,LEC,7929.849999999999,222,117.0,2015-01-22 00:00:00+00:00,2017-09-09 00:00:00+00:00,2015|2016|2017,0.0,0.0,0.0,7929.849999999999,222.0,117.0,0.527027027027027
player::whiteknight,team::uol,WhiteKnight,UOL,major,LEC,1262.5166666666669,36,13.0,2018-01-19 00:00:00+00:00,2018-08-18 00:00:00+00:00,2018,0.0,0.0,0.0,1262.5166666666669,36.0,13.0,0.3611111111111111
player::xerxe,team::uol,Xerxe,UOL,major,LEC,2835.7,82,50.0,2017-01-20 00:00:00+00:00,2017-09-09 00:00:00+00:00,2017,0.0,0.0,0.0,2835.7,82.0,50.0,0.6097560975609756
player::loulex,team::uol,loulex,UOL,major,LEC,340.76666666666665,9,2.0,2016-02-25 00:00:00+00:00,2016-04-03 00:00:00+00:00,2016,0.0,0.0,0.0,340.76666666666665,9.0,2.0,0.2222222222222222
player::eimy,team::up,Eimy,UP,major,LPL,1598.2666666666669,44,17.0,2015-05-22 00:00:00+00:00,2015-08-09 00:00:00+00:00,2015,0.0,0.0,0.0,1598.2666666666669,44.0,17.0,0.38636363636363635
player::heart,team::up,Heart,UP,major,LPL,1598.2666666666669,44,17.0,2015-05-22 00:00:00+00:00,2015-08-09 00:00:00+00:00,2015,0.0,0.0,0.0,1598.2666666666669,44.0,17.0,0.38636363636363635
player::jiaoyang,team::up,Jiaoyang,UP,major,LPL,215.91666666666663,6,2.0,2015-05-22 00:00:00+00:00,2015-05-31 00:00:00+00:00,2015,0.0,0.0,0.0,215.91666666666663,6.0,2.0,0.3333333333333333
player::loong,team::up,Loong,UP,major,LPL,1598.2666666666669,44,17.0,2015-05-22 00:00:00+00:00,2015-08-09 00:00:00+00:00,2015,0.0,0.0,0.0,1598.2666666666669,44.0,17.0,0.38636363636363635
player::punished,team::up,Punished,UP,major,LPL,1382.35,38,15.0,2015-05-22 00:00:00+00:00,2015-08-09 00:00:00+00:00,2015,0.0,0.0,0.0,1382.35,38.0,15.0,0.39473684210526316
player::skatch,team::up,Skatch,UP,major,LPL,1598.2666666666669,44,17.0,2015-05-22 00:00:00+00:00,2015-08-09 00:00:00+00:00,2015,0.0,0.0,0.0,1598.2666666666669,44.0,17.0,0.38636363636363635
player::aliez-huang-hao,team::v5,Aliez (Huang Hao),V5,major,LPL,212.26666666666665,7,2.0,2019-06-02 00:00:00+00:00,2019-07-22 00:00:00+00:00,2019,0.0,0.0,0.0,212.26666666666665,7.0,2.0,0.2857142857142857
player::ben4,team::v5,Ben4,V5,major,LPL,1778.9333333333332,58,21.0,2019-01-25 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,1778.9333333333332,58.0,21.0,0.3620689655172414
player::corn-lei-wen,team::v5,Corn (Lei Wen),V5,major,LPL,1174.1166666666666,36,13.0,2019-01-18 00:00:00+00:00,2019-03-30 00:00:00+00:00,2019,0.0,0.0,0.0,1174.1166666666666,36.0,13.0,0.3611111111111111
player::jinoo,team::v5,Jinoo,V5,major,LPL,1174.1166666666666,36,13.0,2019-01-18 00:00:00+00:00,2019-03-30 00:00:00+00:00,2019,0.0,0.0,0.0,1174.1166666666666,36.0,13.0,0.3611111111111111
player::ley,team::v5,Ley,V5,major,LPL,810.3666666666667,25,12.0,2019-01-18 00:00:00+00:00,2019-03-30 00:00:00+00:00,2019,0.0,0.0,0.0,810.3666666666667,25.0,12.0,0.48
player::max-li-xiao-qiang,team::v5,Max (Li Xiao-Qiang),V5,major,LPL,1053.6666666666663,35,12.0,2019-06-02 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,1053.6666666666663,35.0,12.0,0.34285714285714286
player::mole,team::v5,Mole,V5,major,LPL,958.0166666666668,32,11.0,2019-06-02 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,958.0166666666668,32.0,11.0,0.34375
player::pepper-hu-zhi-wei,team::v5,Pepper (Hu Zhi-Wei),V5,major,LPL,448.85,13,4.0,2019-01-18 00:00:00+00:00,2019-03-25 00:00:00+00:00,2019,0.0,0.0,0.0,448.85,13.0,4.0,0.3076923076923077
player::road-yun-han-gil,team::v5,Road (Yun Han-gil),V5,major,LPL,363.75,11,1.0,2019-01-18 00:00:00+00:00,2019-03-23 00:00:00+00:00,2019,0.0,0.0,0.0,363.75,11.0,1.0,0.09090909090909091
player::windy,team::v5,Windy,V5,major,LPL,879.9166666666666,29,11.0,2019-06-05 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,879.9166666666666,29.0,11.0,0.3793103448275862
player::otto-hou-guo-yu,team::v5,otto (Hou Guo-Yu),V5,major,LPL,57.13333333333333,2,0.0,2019-08-12 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,57.13333333333333,2.0,0.0,0.0
player::y4,team::v5,y4,V5,major,LPL,2227.7833333333333,71,25.0,2019-01-18 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,2227.7833333333333,71.0,25.0,0.352112676056338
player::aod,team::vit,AoD,VIT,major,LEC,348.8333333333333,9,2.0,2017-02-17 00:00:00+00:00,2017-03-11 00:00:00+00:00,2017,0.0,0.0,0.0,348.8333333333333,9.0,2.0,0.2222222222222222
player::attila,team::vit,Attila,VIT,major,LEC,2305.233333333333,72,37.0,2018-06-15 00:00:00+00:00,2019-08-24 00:00:00+00:00,2018|2019,220.5833333333333,6.0,3.0,2525.8166666666666,78.0,40.0,0.5138888888888888
player::cabochard,team::vit,Cabochard,VIT,major,LEC,7672.566666666667,222,104.0,2016-01-14 00:00:00+00:00,2019-08-24 00:00:00+00:00,2016|2017|2018|2019,220.5833333333333,6.0,3.0,7893.15,228.0,107.0,0.46846846846846846
player::djoko,team::vit,Djoko,VIT,major,LEC,2039.15,59,21.0,2017-01-20 00:00:00+00:00,2017-08-13 00:00:00+00:00,2017,0.0,0.0,0.0,2039.15,59.0,21.0,0.3559322033898305
player::gbm,team::vit,GBM,VIT,major,LEC,110.61666666666666,3,1.0,2017-02-10 00:00:00+00:00,2017-02-10 00:00:00+00:00,2017,0.0,0.0,0.0,110.61666666666666,3.0,1.0,0.3333333333333333
player::gilius,team::vit,Gilius,VIT,major,LEC,1457.85,42,21.0,2018-01-19 00:00:00+00:00,2018-07-21 00:00:00+00:00,2018,0.0,0.0,0.0,1457.85,42.0,21.0,0.5
player::hachani,team::vit,Hachani,VIT,major,LEC,619.2666666666667,18,6.0,2017-01-20 00:00:00+00:00,2017-04-01 00:00:00+00:00,2017,0.0,0.0,0.0,619.2666666666667,18.0,6.0,0.3333333333333333
player::hjarnan,team::vit,Hjarnan,VIT,major,LEC,812.0333333333333,22,14.0,2016-01-14 00:00:00+00:00,2016-04-02 00:00:00+00:00,2016,0.0,0.0,0.0,812.0333333333333,22.0,14.0,0.6363636363636364
player::jactroll,team::vit,Jactroll,VIT,major,LEC,3450.1833333333334,104,53.0,2018-01-19 00:00:00+00:00,2019-08-24 00:00:00+00:00,2018|2019,220.5833333333333,6.0,3.0,3670.766666666667,110.0,56.0,0.5096153846153846
player::jiizuke,team::vit,Jiizuke,VIT,major,LEC,3383.4666666666667,102,52.0,2018-01-19 00:00:00+00:00,2019-08-24 00:00:00+00:00,2018|2019,220.5833333333333,6.0,3.0,3604.05,108.0,55.0,0.5098039215686274
player::kasing,team::vit,KaSing,VIT,major,LEC,2183.233333333333,59,30.0,2016-01-14 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,2183.233333333333,59.0,30.0,0.5084745762711864
player::kikis,team::vit,Kikis,VIT,major,LEC,592.4333333333333,18,13.0,2018-07-27 00:00:00+00:00,2018-09-08 00:00:00+00:00,2018,220.5833333333333,6.0,3.0,813.0166666666667,24.0,16.0,0.7222222222222222
player::mightybear,team::vit,Mightybear,VIT,major,LEC,616.7333333333333,16,7.0,2016-06-02 00:00:00+00:00,2016-06-24 00:00:00+00:00,2016,0.0,0.0,0.0,616.7333333333333,16.0,7.0,0.4375
player::minitroupax,team::vit,Minitroupax,VIT,major,LEC,1144.95,32,16.0,2018-01-19 00:00:00+00:00,2018-04-07 00:00:00+00:00,2018,0.0,0.0,0.0,1144.95,32.0,16.0,0.5
player::mowgli,team::vit,Mowgli,VIT,major,LEC,1399.9,44,19.0,2019-01-18 00:00:00+00:00,2019-08-24 00:00:00+00:00,2019,0.0,0.0,0.0,1399.9,44.0,19.0,0.4318181818181818
player::nukeduck,team::vit,Nukeduck,VIT,major,LEC,4222.383333333333,118,51.0,2016-01-14 00:00:00+00:00,2017-08-13 00:00:00+00:00,2016|2017,0.0,0.0,0.0,4222.383333333333,118.0,51.0,0.4322033898305085
player::police-park-hyeong-gi,team::vit,Police (Park Hyeong-gi),VIT,major,LEC,1195.65,33,15.0,2016-06-02 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,1195.65,33.0,15.0,0.45454545454545453
player::reje,team::vit,Reje,VIT,major,LEC,175.55,4,1.0,2016-06-09 00:00:00+00:00,2016-06-10 00:00:00+00:00,2016,0.0,0.0,0.0,175.55,4.0,1.0,0.25
player::saken,team::vit,Saken,VIT,major,LEC,66.71666666666667,2,1.0,2019-03-01 00:00:00+00:00,2019-03-02 00:00:00+00:00,2019,0.0,0.0,0.0,66.71666666666667,2.0,1.0,0.5
player::shook,team::vit,Shook,VIT,major,LEC,1566.5,43,23.0,2016-01-14 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,1566.5,43.0,23.0,0.5348837209302325
player::steeelback,team::vit,Steeelback,VIT,major,LEC,2039.15,59,21.0,2017-01-20 00:00:00+00:00,2017-08-13 00:00:00+00:00,2017,0.0,0.0,0.0,2039.15,59.0,21.0,0.3559322033898305
player::vander,team::vit,Vander,VIT,major,LEC,960.4333333333332,29,12.0,2017-06-02 00:00:00+00:00,2017-08-13 00:00:00+00:00,2017,0.0,0.0,0.0,960.4333333333332,29.0,12.0,0.41379310344827586
player::aix,team::vicigaming,Aix,Vici Gaming,major,LPL,2089.95,63,20.0,2019-01-16 00:00:00+00:00,2019-08-18 00:00:00+00:00,2019,0.0,0.0,0.0,2089.95,63.0,20.0,0.31746031746031744
player::aodi,team::vicigaming,Aodi,Vici Gaming,major,LPL,1420.1333333333332,41,10.0,2018-06-11 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,1420.1333333333332,41.0,10.0,0.24390243902439024
player::bengi,team::vicigaming,Bengi,Vici Gaming,major,LPL,1247.3,35,13.0,2017-01-20 00:00:00+00:00,2017-04-16 00:00:00+00:00,2017,0.0,0.0,0.0,1247.3,35.0,13.0,0.37142857142857144
player::carry-wang-zu-jing,team::vicigaming,Carry (Wang Zu-Jing),Vici Gaming,major,LPL,1958.9666666666667,54,30.0,2015-01-17 00:00:00+00:00,2015-05-24 00:00:00+00:00,2015,0.0,0.0,0.0,1958.9666666666667,54.0,30.0,0.5555555555555556
player::chelizi,team::vicigaming,Chelizi,Vici Gaming,major,LPL,1559.5833333333333,48,14.0,2019-01-16 00:00:00+00:00,2019-08-13 00:00:00+00:00,2019,0.0,0.0,0.0,1559.5833333333333,48.0,14.0,0.2916666666666667
player::coco,team::vicigaming,Coco,Vici Gaming,major,LPL,462.9333333333333,13,2.0,2018-07-15 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,462.9333333333333,13.0,2.0,0.15384615384615385
player::corn-lei-wen,team::vicigaming,Corn (Lei Wen),Vici Gaming,major,LPL,87.58333333333333,3,0.0,2019-06-15 00:00:00+00:00,2019-06-17 00:00:00+00:00,2019,0.0,0.0,0.0,87.58333333333333,3.0,0.0,0.0
player::crash,team::vicigaming,Crash,Vici Gaming,major,LPL,477.45,15,1.0,2018-01-16 00:00:00+00:00,2018-02-06 00:00:00+00:00,2018,0.0,0.0,0.0,477.45,15.0,1.0,0.06666666666666667
player::cube-dai-yi,team::vicigaming,Cube (Dai Yi),Vici Gaming,major,LPL,551.9333333333333,17,6.0,2019-07-15 00:00:00+00:00,2019-08-18 00:00:00+00:00,2019,0.0,0.0,0.0,551.9333333333333,17.0,6.0,0.35294117647058826
player::dandy,team::vicigaming,DanDy,Vici Gaming,major,LPL,7319.283333333333,203,106.0,2015-01-17 00:00:00+00:00,2016-08-27 00:00:00+00:00,2015|2016,0.0,0.0,0.0,7319.283333333333,203.0,106.0,0.5221674876847291
player::easyhoon,team::vicigaming,Easyhoon,Vici Gaming,major,LPL,6208.633333333333,174,72.0,2016-01-14 00:00:00+00:00,2018-06-20 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,6208.633333333333,174.0,72.0,0.41379310344827586
player::endless-xu-hao,team::vicigaming,Endless (Xu Hao),Vici Gaming,major,LPL,4527.299999999999,128,60.0,2015-05-22 00:00:00+00:00,2017-04-16 00:00:00+00:00,2015|2016|2017,0.0,0.0,0.0,4527.299999999999,128.0,60.0,0.46875
player::firerain,team::vicigaming,FireRain,Vici Gaming,major,LPL,1220.9166666666667,37,8.0,2018-03-06 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,1220.9166666666667,37.0,8.0,0.21621621621621623
player::hetong,team::vicigaming,Hetong,Vici Gaming,major,LPL,3907.2666666666664,109,53.0,2015-01-17 00:00:00+00:00,2017-04-16 00:00:00+00:00,2015|2017,0.0,0.0,0.0,3907.2666666666664,109.0,53.0,0.48623853211009177
player::ian,team::vicigaming,Ian,Vici Gaming,major,LPL,213.98333333333332,7,2.0,2019-06-03 00:00:00+00:00,2019-06-17 00:00:00+00:00,2019,0.0,0.0,0.0,213.98333333333332,7.0,2.0,0.2857142857142857
player::jay-chen-bo,team::vicigaming,Jay (Chen Bo),Vici Gaming,major,LPL,2256.5,68,21.0,2019-01-16 00:00:00+00:00,2019-08-18 00:00:00+00:00,2019,0.0,0.0,0.0,2256.5,68.0,21.0,0.3088235294117647
player::loong,team::vicigaming,Loong,Vici Gaming,major,LPL,5405.099999999999,151,67.0,2016-01-14 00:00:00+00:00,2018-04-02 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,5405.099999999999,151.0,67.0,0.44370860927152317
player::martin-tan-qi,team::vicigaming,Martin (Tan Qi),Vici Gaming,major,LPL,1440.1,43,10.0,2018-01-16 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,1440.1,43.0,10.0,0.23255813953488372
player::mata,team::vicigaming,Mata,Vici Gaming,major,LPL,3754.3166666666666,105,56.0,2015-01-17 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,3754.3166666666666,105.0,56.0,0.5333333333333333
player::meow,team::vicigaming,Meow,Vici Gaming,major,LPL,910.7833333333332,27,5.0,2018-01-16 00:00:00+00:00,2018-08-19 00:00:00+00:00,2018,0.0,0.0,0.0,910.7833333333332,27.0,5.0,0.18518518518518517
player::ocean-tang-hai-qin,team::vicigaming,Ocean (Tang Hai-Qin),Vici Gaming,major,LPL,77.68333333333334,2,0.0,2017-03-18 00:00:00+00:00,2017-03-18 00:00:00+00:00,2017,0.0,0.0,0.0,77.68333333333334,2.0,0.0,0.0
player::onion,team::vicigaming,Onion,Vici Gaming,major,LPL,75.95,2,0.0,2017-01-20 00:00:00+00:00,2017-01-20 00:00:00+00:00,2017,0.0,0.0,0.0,75.95,2.0,0.0,0.0
player::peng-peng-yi-bo,team::vicigaming,Peng (Peng Yi-Bo),Vici Gaming,major,LPL,982.5333333333332,28,14.0,2015-05-31 00:00:00+00:00,2017-03-11 00:00:00+00:00,2015|2017,0.0,0.0,0.0,982.5333333333332,28.0,14.0,0.5
player::puff-ding-wang,team::vicigaming,Puff (Ding Wang),Vici Gaming,major,LPL,2558.0666666666666,78,23.0,2019-01-16 00:00:00+00:00,2019-08-18 00:00:00+00:00,2019,0.0,0.0,0.0,2558.0666666666666,78.0,23.0,0.2948717948717949
player::snow-wu-hao-shun,team::vicigaming,Snow (Wu Hao-Shun),Vici Gaming,major,LPL,1562.4333333333334,46,9.0,2018-03-06 00:00:00+00:00,2018-08-12 00:00:00+00:00,2018,0.0,0.0,0.0,1562.4333333333334,46.0,9.0,0.1956521739130435
player::southwind,team::vicigaming,Southwind,Vici Gaming,major,LPL,2558.0666666666666,78,23.0,2019-01-16 00:00:00+00:00,2019-08-18 00:00:00+00:00,2019,0.0,0.0,0.0,2558.0666666666666,78.0,23.0,0.2948717948717949
player::swift,team::vicigaming,Swift,Vici Gaming,major,LPL,2248.7166666666667,65,16.0,2018-02-23 00:00:00+00:00,2018-08-12 00:00:00+00:00,2018,0.0,0.0,0.0,2248.7166666666667,65.0,16.0,0.24615384615384617
player::vasilii,team::vicigaming,Vasilii,Vici Gaming,major,LPL,1747.2666666666667,48,27.0,2015-01-17 00:00:00+00:00,2015-04-15 00:00:00+00:00,2015,0.0,0.0,0.0,1747.2666666666667,48.0,27.0,0.5625
player::world6,team::vicigaming,World6,Vici Gaming,major,LPL,1746.9166666666663,49,26.0,2015-06-06 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,1746.9166666666663,49.0,26.0,0.5306122448979592
player::xintai,team::vicigaming,Xintai,Vici Gaming,major,LPL,474.03333333333336,13,4.0,2018-08-05 00:00:00+00:00,2018-08-26 00:00:00+00:00,2018,0.0,0.0,0.0,474.03333333333336,13.0,4.0,0.3076923076923077
player::xuan-pi-xiao-xuan,team::vicigaming,Xuan (Pi Xiao-Xuan),Vici Gaming,major,LPL,924.6166666666666,26,14.0,2015-05-31 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,924.6166666666666,26.0,14.0,0.5384615384615384
player::xuanxuanpi,team::vicigaming,XuanXuanPi,Vici Gaming,major,LPL,1471.65,39,18.0,2016-05-29 00:00:00+00:00,2017-04-14 00:00:00+00:00,2016|2017,0.0,0.0,0.0,1471.65,39.0,18.0,0.46153846153846156
player::youdang,team::vicigaming,Youdang,Vici Gaming,major,LPL,744.4833333333333,24,5.0,2018-08-17 00:00:00+00:00,2019-06-26 00:00:00+00:00,2018|2019,0.0,0.0,0.0,744.4833333333333,24.0,5.0,0.20833333333333334
player::yueguan,team::vicigaming,Yueguan,Vici Gaming,major,LPL,80.51666666666667,3,0.0,2018-07-30 00:00:00+00:00,2018-08-01 00:00:00+00:00,2018,0.0,0.0,0.0,80.51666666666667,3.0,0.0,0.0
player::zdz,team::vicigaming,Zdz,Vici Gaming,major,LPL,446.55,13,3.0,2019-03-08 00:00:00+00:00,2019-03-31 00:00:00+00:00,2019,0.0,0.0,0.0,446.55,13.0,3.0,0.23076923076923078
player::caveman,team::vicigaming,caveMan,Vici Gaming,major,LPL,6304.833333333333,180,67.0,2016-01-14 00:00:00+00:00,2018-08-24 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,6304.833333333333,180.0,67.0,0.37222222222222223
player::breeze,team::wayispider,Breeze,Wayi Spider,major,LMS,2369.116666666667,63,16.0,2017-01-22 00:00:00+00:00,2017-08-03 00:00:00+00:00,2017,0.0,0.0,0.0,2369.116666666667,63.0,16.0,0.25396825396825395
player::chunx,team::wayispider,Chunx,Wayi Spider,major,LMS,702.9666666666666,17,1.0,2017-01-22 00:00:00+00:00,2017-03-12 00:00:00+00:00,2017,0.0,0.0,0.0,702.9666666666666,17.0,1.0,0.058823529411764705
player::empt2y,team::wayispider,Empt2y,Wayi Spider,major,LMS,147.88333333333333,3,1.0,2017-01-22 00:00:00+00:00,2017-01-22 00:00:00+00:00,2017,0.0,0.0,0.0,147.88333333333333,3.0,1.0,0.3333333333333333
player::epic,team::wayispider,Epic,Wayi Spider,major,LMS,1666.15,46,15.0,2017-03-17 00:00:00+00:00,2017-08-03 00:00:00+00:00,2017,0.0,0.0,0.0,1666.15,46.0,15.0,0.32608695652173914
player::k,team::wayispider,K,Wayi Spider,major,LMS,2064.7999999999997,55,14.0,2017-02-03 00:00:00+00:00,2017-08-03 00:00:00+00:00,2017,0.0,0.0,0.0,2064.7999999999997,55.0,14.0,0.2545454545454545
player::lofs,team::wayispider,LOFS,Wayi Spider,major,LMS,740.5166666666667,18,1.0,2017-01-22 00:00:00+00:00,2017-03-17 00:00:00+00:00,2017,0.0,0.0,0.0,740.5166666666667,18.0,1.0,0.05555555555555555
player::nexus-tung-tung,team::wayispider,Nexus (Tung Tung),Wayi Spider,major,LMS,1226.05,33,14.0,2017-06-03 00:00:00+00:00,2017-08-03 00:00:00+00:00,2017,0.0,0.0,0.0,1226.05,33.0,14.0,0.42424242424242425
player::rins,team::wayispider,Rins,Wayi Spider,major,LMS,402.55,12,1.0,2017-03-17 00:00:00+00:00,2017-04-07 00:00:00+00:00,2017,0.0,0.0,0.0,402.55,12.0,1.0,0.08333333333333333
player::siusiu,team::wayispider,SiuSiu,Wayi Spider,major,LMS,702.9666666666666,17,1.0,2017-01-22 00:00:00+00:00,2017-03-12 00:00:00+00:00,2017,0.0,0.0,0.0,702.9666666666666,17.0,1.0,0.058823529411764705
player::wako,team::wayispider,Wako,Wayi Spider,major,LMS,1666.15,46,15.0,2017-03-17 00:00:00+00:00,2017-08-03 00:00:00+00:00,2017,0.0,0.0,0.0,1666.15,46.0,15.0,0.32608695652173914
player::zest-hsieh-ming-hsuan,team::wayispider,Zest (Hsieh Ming-Hsuan),Wayi Spider,major,LMS,156.43333333333334,5,1.0,2017-06-03 00:00:00+00:00,2017-07-14 00:00:00+00:00,2017,0.0,0.0,0.0,156.43333333333334,5.0,1.0,0.2
player::altec,team::winterfox,Altec,Winterfox,major,LCS,677.4666666666667,18,7.0,2015-01-24 00:00:00+00:00,2015-03-29 00:00:00+00:00,2015,0.0,0.0,0.0,677.4666666666667,18.0,7.0,0.3888888888888889
player::avalon,team::winterfox,Avalon,Winterfox,major,LCS,599.55,16,6.0,2015-01-31 00:00:00+00:00,2015-03-29 00:00:00+00:00,2015,0.0,0.0,0.0,599.55,16.0,6.0,0.375
player::flaresz,team::winterfox,Flaresz,Winterfox,major,LCS,77.91666666666666,2,1.0,2015-01-24 00:00:00+00:00,2015-01-25 00:00:00+00:00,2015,0.0,0.0,0.0,77.91666666666666,2.0,1.0,0.5
player::gleeb,team::winterfox,Gleeb,Winterfox,major,LCS,444.8,12,6.0,2015-01-24 00:00:00+00:00,2015-03-29 00:00:00+00:00,2015,0.0,0.0,0.0,444.8,12.0,6.0,0.5
player::helios-shin-dong-jin,team::winterfox,Helios (Shin Dong-jin),Winterfox,major,LCS,599.55,16,6.0,2015-01-31 00:00:00+00:00,2015-03-29 00:00:00+00:00,2015,0.0,0.0,0.0,599.55,16.0,6.0,0.375
player::imagine-jang-hyeon-su,team::winterfox,Imagine (Jang Hyeon-su),Winterfox,major,LCS,142.93333333333334,4,1.0,2015-02-21 00:00:00+00:00,2015-03-01 00:00:00+00:00,2015,0.0,0.0,0.0,142.93333333333334,4.0,1.0,0.25
player::paragon,team::winterfox,Paragon,Winterfox,major,LCS,89.73333333333332,2,0.0,2015-03-07 00:00:00+00:00,2015-03-08 00:00:00+00:00,2015,0.0,0.0,0.0,89.73333333333332,2.0,0.0,0.0
player::pobelter,team::winterfox,Pobelter,Winterfox,major,LCS,677.4666666666667,18,7.0,2015-01-24 00:00:00+00:00,2015-03-29 00:00:00+00:00,2015,0.0,0.0,0.0,677.4666666666667,18.0,7.0,0.3888888888888889
