player_node,team_node,player_name,team_name,team_name_at_time,team_name_history,group,leagues,minutes_domestic,games_domestic,wins_domestic,first_date,last_date,active_years,minutes_international,games_international,wins_international,minutes_total,games_total,wins_total,domestic_win_rate
player::mimer,team::meetyourmakers,Mimer,MeetYourMakers,MeetYourMakers,MeetYourMakers,major,LEC,300.4833333333333,8,1.0,2015-01-22 00:00:00+00:00,2015-02-13 00:00:00+00:00,2015,0.0,0.0,0.0,300.4833333333333,8.0,1.0,0.125
player::mrrallez,team::meetyourmakers,MrRalleZ,MeetYourMakers,MeetYourMakers,MeetYourMakers,major,LEC,760.1833333333334,19,5.0,2015-01-22 00:00:00+00:00,2015-03-27 00:00:00+00:00,2015,0.0,0.0,0.0,760.1833333333334,19.0,5.0,0.2631578947368421
player::nisbeth,team::meetyourmakers,Nisbeth,MeetYourMakers,MeetYourMakers,MeetYourMakers,major,LEC,474.9333333333333,12,2.0,2015-01-22 00:00:00+00:00,2015-02-27 00:00:00+00:00,2015,0.0,0.0,0.0,474.9333333333333,12.0,2.0,0.16666666666666666
player::kori,team::meetyourmakers,kori,MeetYourMakers,MeetYourMakers,MeetYourMakers,major,LEC,621.45,15,4.0,2015-02-05 00:00:00+00:00,2015-03-27 00:00:00+00:00,2015,0.0,0.0,0.0,621.45,15.0,4.0,0.26666666666666666
player::jwaow,team::meetyourmakers,Jwaow,MeetYourMakers,MeetYourMakers,MeetYourMakers,major,LEC,459.7,11,4.0,2015-02-19 00:00:00+00:00,2015-03-27 00:00:00+00:00,2015,0.0,0.0,0.0,459.7,11.0,4.0,0.36363636363636365
player::noxiak,team::meetyourmakers,Noxiak,MeetYourMakers,MeetYourMakers,MeetYourMakers,major,LEC,285.25,7,3.0,2015-03-05 00:00:00+00:00,2015-03-27 00:00:00+00:00,2015,0.0,0.0,0.0,285.25,7.0,3.0,0.42857142857142855
player::abaria,team::meloncats,Abaria,Meloncats,Meloncats,Meloncats,major,LEC,82.58333333333333,3,2.0,2014-11-22 00:00:00+00:00,2014-11-28 00:00:00+00:00,2015,0.0,0.0,0.0,82.58333333333333,3.0,2.0,0.6666666666666666
player::crykee,team::meloncats,Crykee,Meloncats,Meloncats,Meloncats,major,LEC,82.58333333333333,3,2.0,2014-11-22 00:00:00+00:00,2014-11-28 00:00:00+00:00,2015,0.0,0.0,0.0,82.58333333333333,3.0,2.0,0.6666666666666666
player::dioud,team::meloncats,Dioud,Meloncats,Meloncats,Meloncats,major,LEC,82.58333333333333,3,2.0,2014-11-22 00:00:00+00:00,2014-11-28 00:00:00+00:00,2015,0.0,0.0,0.0,82.58333333333333,3.0,2.0,0.6666666666666666
player::gilius,team::meloncats,Gilius,Meloncats,Meloncats,Meloncats,major,LEC,82.58333333333333,3,2.0,2014-11-22 00:00:00+00:00,2014-11-28 00:00:00+00:00,2015,0.0,0.0,0.0,82.58333333333333,3.0,2.0,0.6666666666666666
player::zeclipse,team::meloncats,Zeclipse,Meloncats,Meloncats,Meloncats,major,LEC,82.58333333333333,3,2.0,2014-11-22 00:00:00+00:00,2014-11-28 00:00:00+00:00,2015,0.0,0.0,0.0,82.58333333333333,3.0,2.0,0.6666666666666666
player::hamelion,team::mfn,Hamelion,MFN,MFN,MFN,wildcard,LCL,160.91666666666666,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,160.91666666666666,6.0,1.0,0.16666666666666666
player::madrid1st,team::mfn,Madrid1st,MFN,MFN,MFN,wildcard,LCL,160.91666666666666,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,160.91666666666666,6.0,1.0,0.16666666666666666
player::radli,team::mfn,Radli,MFN,MFN,MFN,wildcard,LCL,160.91666666666666,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,160.91666666666666,6.0,1.0,0.16666666666666666
player::selekt,team::mfn,Selekt,MFN,MFN,MFN,wildcard,LCL,160.91666666666666,6,1.0,2019-06-30 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,160.91666666666666,6.0,1.0,0.16666666666666666
player::wearen,team::mfn,Wearen,MFN,MFN,MFN,wildcard,LCL,84.46666666666667,3,0.0,2019-06-30 00:00:00+00:00,2019-07-07 00:00:00+00:00,2019,0.0,0.0,0.0,84.46666666666667,3.0,0.0,0.0
player::sweeet,team::mfn,Sweeet,MFN,MFN,MFN,wildcard,LCL,57.33333333333333,2,1.0,2019-07-11 00:00:00+00:00,2019-07-14 00:00:00+00:00,2019,0.0,0.0,0.0,57.33333333333333,2.0,1.0,0.5
player::unicode-ff1007661c73,team::mfn,Шалун,MFN,MFN,MFN,wildcard,LCL,19.116666666666667,1,0.0,2019-07-25 00:00:00+00:00,2019-07-25 00:00:00+00:00,2019,0.0,0.0,0.0,19.116666666666667,1.0,0.0,0.0
player::chunx,team::midnightsunesports,Chunx,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,2032.85,56,20.0,2015-01-09 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,2032.85,56.0,20.0,0.35714285714285715
player::empt2,team::midnightsunesports,Empt2,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,2032.85,56,20.0,2015-01-09 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,2032.85,56.0,20.0,0.35714285714285715
player::lofs,team::midnightsunesports,LOFS,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,2032.85,56,20.0,2015-01-09 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,2032.85,56.0,20.0,0.35714285714285715
player::tour,team::midnightsunesports,Tour,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,272.25,8,1.0,2015-01-09 00:00:00+00:00,2015-02-08 00:00:00+00:00,2015,0.0,0.0,0.0,272.25,8.0,1.0,0.125
player::wish-michael-lau,team::midnightsunesports,Wish (Michael Lau),Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,691.3,21,6.0,2015-01-09 00:00:00+00:00,2015-03-21 00:00:00+00:00,2015,0.0,0.0,0.0,691.3,21.0,6.0,0.2857142857142857
player::corgi,team::midnightsunesports,CorGi,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,2834.0666666666666,77,30.0,2015-02-12 00:00:00+00:00,2016-08-06 00:00:00+00:00,2015|2016,0.0,0.0,0.0,2834.0666666666666,77.0,30.0,0.38961038961038963
player::m1ssion,team::midnightsunesports,M1ssion,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,2645.65,71,27.0,2015-05-20 00:00:00+00:00,2016-08-06 00:00:00+00:00,2015|2016,0.0,0.0,0.0,2645.65,71.0,27.0,0.38028169014084506
player::candy-kim-seung-ju,team::midnightsunesports,Candy (Kim Seung-ju),Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,744.9166666666666,20,7.0,2015-06-19 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,744.9166666666666,20.0,7.0,0.35
player::stitch,team::midnightsunesports,Stitch,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,784.8666666666667,21,8.0,2015-06-19 00:00:00+00:00,2015-08-15 00:00:00+00:00,2015,0.0,0.0,0.0,784.8666666666667,21.0,8.0,0.38095238095238093
player::julian,team::midnightsunesports,Julian,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,131.68333333333334,4,1.0,2016-01-15 00:00:00+00:00,2016-01-16 00:00:00+00:00,2016,0.0,0.0,0.0,131.68333333333334,4.0,1.0,0.25
player::payne,team::midnightsunesports,Payne,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,190.6833333333333,6,1.0,2016-01-15 00:00:00+00:00,2016-01-21 00:00:00+00:00,2016,0.0,0.0,0.0,190.6833333333333,6.0,1.0,0.16666666666666666
player::skull,team::midnightsunesports,SkuLL,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,155.53333333333333,5,1.0,2016-01-15 00:00:00+00:00,2016-01-21 00:00:00+00:00,2016,0.0,0.0,0.0,155.53333333333333,5.0,1.0,0.2
player::wulala,team::midnightsunesports,Wulala,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,2049.016666666667,56,20.0,2016-01-15 00:00:00+00:00,2016-08-06 00:00:00+00:00,2016,0.0,0.0,0.0,2049.016666666667,56.0,20.0,0.35714285714285715
player::kaiwing,team::midnightsunesports,Kaiwing,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,1893.483333333333,51,19.0,2016-01-21 00:00:00+00:00,2016-08-06 00:00:00+00:00,2016,0.0,0.0,0.0,1893.483333333333,51.0,19.0,0.37254901960784315
player::ninuo,team::midnightsunesports,Ninuo,Midnight Sun Esports,Midnight Sun Esports,Midnight Sun Esports,major,LMS,1917.3333333333333,52,19.0,2016-01-21 00:00:00+00:00,2016-08-06 00:00:00+00:00,2016,0.0,0.0,0.0,1917.3333333333333,52.0,19.0,0.36538461538461536
player::creation,team::mil,Creation,MIL,MIL,MIL,major,LEC,111.55,3,1.0,2014-11-29 00:00:00+00:00,2014-11-29 00:00:00+00:00,2015,0.0,0.0,0.0,111.55,3.0,1.0,0.3333333333333333
player::h0r0,team::mil,H0R0,MIL,MIL,MIL,major,LEC,111.55,3,1.0,2014-11-29 00:00:00+00:00,2014-11-29 00:00:00+00:00,2015,0.0,0.0,0.0,111.55,3.0,1.0,0.3333333333333333
player::jree,team::mil,Jree,MIL,MIL,MIL,major,LEC,111.55,3,1.0,2014-11-29 00:00:00+00:00,2014-11-29 00:00:00+00:00,2015,0.0,0.0,0.0,111.55,3.0,1.0,0.3333333333333333
player::kev1n,team::mil,kev1n,MIL,MIL,MIL,major,LEC,111.55,3,1.0,2014-11-29 00:00:00+00:00,2014-11-29 00:00:00+00:00,2015,0.0,0.0,0.0,111.55,3.0,1.0,0.3333333333333333
player::ryu,team::mil,Ryu,MIL,MIL,MIL,major,LEC,111.55,3,1.0,2014-11-29 00:00:00+00:00,2014-11-29 00:00:00+00:00,2015,0.0,0.0,0.0,111.55,3.0,1.0,0.3333333333333333
player::alphari,team::misfits,Alphari,Misfits,Misfits,Misfits,major,LEC,4891.3,137,69.0,2017-01-20 00:00:00+00:00,2018-09-14 00:00:00+00:00,2017|2018,119.0,3.0,2.0,5010.3,140.0,71.0,0.5036496350364964
player::hans-sama,team::misfits,Hans Sama,Misfits,Misfits,Misfits,major,LEC,5855.533333333333,167,81.0,2017-01-20 00:00:00+00:00,2019-08-17 00:00:00+00:00,2017|2018|2019,119.0,3.0,2.0,5974.533333333333,170.0,83.0,0.48502994011976047
player::ignar,team::misfits,IgNar,Misfits,Misfits,Misfits,major,LEC,3074.5333333333333,85,43.0,2017-01-20 00:00:00+00:00,2017-09-03 00:00:00+00:00,2017,119.0,3.0,2.0,3193.5333333333333,88.0,45.0,0.5058823529411764
player::kakao,team::misfits,KaKAO,Misfits,Misfits,Misfits,major,LEC,1628.0666666666666,43,23.0,2017-01-20 00:00:00+00:00,2017-04-22 00:00:00+00:00,2017,0.0,0.0,0.0,1628.0666666666666,43.0,23.0,0.5348837209302325
player::powerofevil,team::misfits,PowerOfEvil,Misfits,Misfits,Misfits,major,LEC,3074.5333333333333,85,43.0,2017-01-20 00:00:00+00:00,2017-09-03 00:00:00+00:00,2017,119.0,3.0,2.0,3193.5333333333333,88.0,45.0,0.5058823529411764
player::maxlore,team::misfits,Maxlore,Misfits,Misfits,Misfits,major,LEC,4014.05,117,55.0,2017-06-01 00:00:00+00:00,2019-07-13 00:00:00+00:00,2017|2018|2019,119.0,3.0,2.0,4133.05,120.0,57.0,0.4700854700854701
player::mikyx,team::misfits,Mikyx,Misfits,Misfits,Misfits,major,LEC,1750.2666666666664,50,25.0,2018-01-19 00:00:00+00:00,2018-09-14 00:00:00+00:00,2018,0.0,0.0,0.0,1750.2666666666664,50.0,25.0,0.5
player::sencux,team::misfits,Sencux,Misfits,Misfits,Misfits,major,LEC,1816.7666666666664,52,26.0,2018-01-19 00:00:00+00:00,2018-09-14 00:00:00+00:00,2018,0.0,0.0,0.0,1816.7666666666664,52.0,26.0,0.5
player::jesiz,team::misfits,Jesiz,Misfits,Misfits,Misfits,major,LEC,66.5,2,1.0,2018-08-10 00:00:00+00:00,2018-08-11 00:00:00+00:00,2018,0.0,0.0,0.0,66.5,2.0,1.0,0.5
player::febiven,team::misfits,Febiven,Misfits,Misfits,Misfits,major,LEC,780.5666666666666,24,10.0,2019-01-18 00:00:00+00:00,2019-07-13 00:00:00+00:00,2019,0.0,0.0,0.0,780.5666666666666,24.0,10.0,0.4166666666666667
player::gorilla,team::misfits,GorillA,Misfits,Misfits,Misfits,major,LEC,834.8833333333333,26,10.0,2019-01-18 00:00:00+00:00,2019-07-13 00:00:00+00:00,2019,0.0,0.0,0.0,834.8833333333333,26.0,10.0,0.38461538461538464
player::soaz,team::misfits,sOAZ,Misfits,Misfits,Misfits,major,LEC,834.8833333333333,26,10.0,2019-01-18 00:00:00+00:00,2019-07-13 00:00:00+00:00,2019,0.0,0.0,0.0,834.8833333333333,26.0,10.0,0.38461538461538464
player::kirei,team::misfits,Kirei,Misfits,Misfits,Misfits,major,LEC,404.2,13,5.0,2019-06-14 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,404.2,13.0,5.0,0.38461538461538464
player::lider,team::misfits,LIDER,Misfits,Misfits,Misfits,major,LEC,374.45,12,4.0,2019-06-22 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,374.45,12.0,4.0,0.3333333333333333
player::dan-dan,team::misfits,Dan Dan,Misfits,Misfits,Misfits,major,LEC,320.1333333333333,10,4.0,2019-07-19 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,320.1333333333333,10.0,4.0,0.4
player::h1iva,team::misfits,H1IVA,Misfits,Misfits,Misfits,major,LEC,260.3,8,4.0,2019-07-19 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,260.3,8.0,4.0,0.5
player::neon-matus-jakubcik,team::misfits,Neon (Matúš Jakubčík),Misfits,Misfits,Misfits,major,LEC,190.78333333333333,6,2.0,2019-07-19 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,190.78333333333333,6.0,2.0,0.3333333333333333
player::doss,team::misfits,Doss,Misfits,Misfits,Misfits,major,LEC,59.83333333333333,2,0.0,2019-08-09 00:00:00+00:00,2019-08-10 00:00:00+00:00,2019,0.0,0.0,0.0,59.83333333333333,2.0,0.0,0.0
player::chippys,team::mmm,Chippys,MMM,MMM,MMM,wildcard,OPL,800.0666666666666,24,9.0,2018-06-07 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,800.0666666666666,24.0,9.0,0.375
player::cuden,team::mmm,Cuden,MMM,MMM,MMM,wildcard,OPL,800.0666666666666,24,9.0,2018-06-07 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,800.0666666666666,24.0,9.0,0.375
player::juves,team::mmm,Juves,MMM,MMM,MMM,wildcard,OPL,800.0666666666666,24,9.0,2018-06-07 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,800.0666666666666,24.0,9.0,0.375
player::mash,team::mmm,Mash,MMM,MMM,MMM,wildcard,OPL,800.0666666666666,24,9.0,2018-06-07 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,800.0666666666666,24.0,9.0,0.375
player::remind,team::mmm,REMIND,MMM,MMM,MMM,wildcard,OPL,800.0666666666666,24,9.0,2018-06-07 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,800.0666666666666,24.0,9.0,0.375
player::babip,team::mmm,Babip,MMM,MMM,MMM,wildcard,OPL,1674.7,52,34.0,2019-01-18 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,170.75,5.0,2.0,1845.45,57.0,36.0,0.6538461538461539
player::destiny-mitchell-shaw,team::mmm,Destiny (Mitchell Shaw),MMM,MMM,MMM,wildcard,OPL,1674.7,52,34.0,2019-01-18 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,170.75,5.0,2.0,1845.45,57.0,36.0,0.6538461538461539
player::k1ng,team::mmm,k1ng,MMM,MMM,MMM,wildcard,OPL,1674.7,52,34.0,2019-01-18 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,170.75,5.0,2.0,1845.45,57.0,36.0,0.6538461538461539
player::topoon,team::mmm,Topoon,MMM,MMM,MMM,wildcard,OPL,1114.4166666666663,34,18.0,2019-01-18 00:00:00+00:00,2019-08-17 00:00:00+00:00,2019,0.0,0.0,0.0,1114.4166666666663,34.0,18.0,0.5294117647058824
player::triple,team::mmm,Triple,MMM,MMM,MMM,wildcard,OPL,1674.7,52,34.0,2019-01-18 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,170.75,5.0,2.0,1845.45,57.0,36.0,0.6538461538461539
player::fudge,team::mmm,Fudge,MMM,MMM,MMM,wildcard,OPL,560.2833333333333,18,16.0,2019-06-07 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,170.75,5.0,2.0,731.0333333333333,23.0,18.0,0.8888888888888888
player::arcsecond,team::monsterkittens,Arcsecond,Monster Kittens,Monster Kittens,Monster Kittens,major,LCS,102.23333333333332,3,1.0,2014-11-15 00:00:00+00:00,2014-11-15 00:00:00+00:00,2015,0.0,0.0,0.0,102.23333333333332,3.0,1.0,0.3333333333333333
player::chumpjohn,team::monsterkittens,ChumpJohn,Monster Kittens,Monster Kittens,Monster Kittens,major,LCS,102.23333333333332,3,1.0,2014-11-15 00:00:00+00:00,2014-11-15 00:00:00+00:00,2015,0.0,0.0,0.0,102.23333333333332,3.0,1.0,0.3333333333333333
player::hanjaro,team::monsterkittens,Hanjaro,Monster Kittens,Monster Kittens,Monster Kittens,major,LCS,102.23333333333332,3,1.0,2014-11-15 00:00:00+00:00,2014-11-15 00:00:00+00:00,2015,0.0,0.0,0.0,102.23333333333332,3.0,1.0,0.3333333333333333
player::hoofspark,team::monsterkittens,Hoofspark,Monster Kittens,Monster Kittens,Monster Kittens,major,LCS,102.23333333333332,3,1.0,2014-11-15 00:00:00+00:00,2014-11-15 00:00:00+00:00,2015,0.0,0.0,0.0,102.23333333333332,3.0,1.0,0.3333333333333333
player::xsojin,team::monsterkittens,xSojin,Monster Kittens,Monster Kittens,Monster Kittens,major,LCS,102.23333333333332,3,1.0,2014-11-15 00:00:00+00:00,2014-11-15 00:00:00+00:00,2015,0.0,0.0,0.0,102.23333333333332,3.0,1.0,0.3333333333333333
player::articuna,team::moscowfivecis,Articuna,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,161.63333333333333,5,1.0,2019-02-03 00:00:00+00:00,2019-02-21 00:00:00+00:00,2019,0.0,0.0,0.0,161.63333333333333,5.0,1.0,0.2
player::bazzilisks,team::moscowfivecis,bAZZILISKS,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,101.41666666666666,3,1.0,2019-02-03 00:00:00+00:00,2019-02-21 00:00:00+00:00,2019,0.0,0.0,0.0,101.41666666666666,3.0,1.0,0.3333333333333333
player::boom-gg,team::moscowfivecis,boom gg,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,94.98333333333332,3,0.0,2019-02-03 00:00:00+00:00,2019-02-07 00:00:00+00:00,2019,0.0,0.0,0.0,94.98333333333332,3.0,0.0,0.0
player::degh,team::moscowfivecis,Degh,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,161.63333333333333,5,1.0,2019-02-03 00:00:00+00:00,2019-02-21 00:00:00+00:00,2019,0.0,0.0,0.0,161.63333333333333,5.0,1.0,0.2
player::l9-belarus,team::moscowfivecis,L9 Belarus,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,34.766666666666666,1,0.0,2019-02-03 00:00:00+00:00,2019-02-03 00:00:00+00:00,2019,0.0,0.0,0.0,34.766666666666666,1.0,0.0,0.0
player::autofill,team::moscowfivecis,Autofill,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,60.21666666666667,2,0.0,2019-02-07 00:00:00+00:00,2019-02-07 00:00:00+00:00,2019,0.0,0.0,0.0,60.21666666666667,2.0,0.0,0.0
player::lakeofsorrow,team::moscowfivecis,LakeOfSorrow,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,60.21666666666667,2,0.0,2019-02-07 00:00:00+00:00,2019-02-07 00:00:00+00:00,2019,0.0,0.0,0.0,60.21666666666667,2.0,0.0,0.0
player::aloneakella,team::moscowfivecis,AloneAkella,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,66.65,2,1.0,2019-02-14 00:00:00+00:00,2019-02-21 00:00:00+00:00,2019,0.0,0.0,0.0,66.65,2.0,1.0,0.5
player::saintarkain,team::moscowfivecis,SaintArkain,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,22.28333333333333,1,0.0,2019-02-14 00:00:00+00:00,2019-02-14 00:00:00+00:00,2019,0.0,0.0,0.0,22.28333333333333,1.0,0.0,0.0
player::archerirl,team::moscowfivecis,ArcherIRL,Moscow Five.CIS,Supra Esports,Supra Esports | Moscow Five.CIS,wildcard,LCL,44.36666666666667,1,1.0,2019-02-21 00:00:00+00:00,2019-02-21 00:00:00+00:00,2019,0.0,0.0,0.0,44.36666666666667,1.0,1.0,1.0
player::articuna,team::moscowfivecis,Articuna,Moscow Five.CIS,Moscow Five.CIS,Supra Esports | Moscow Five.CIS,wildcard,LCL,194.1833333333333,6,2.0,2019-06-29 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019,0.0,0.0,0.0,194.1833333333333,6.0,2.0,0.3333333333333333
player::balkane,team::moscowfivecis,Balkane,Moscow Five.CIS,Moscow Five.CIS,Supra Esports | Moscow Five.CIS,wildcard,LCL,194.1833333333333,6,2.0,2019-06-29 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019,0.0,0.0,0.0,194.1833333333333,6.0,2.0,0.3333333333333333
player::degh,team::moscowfivecis,Degh,Moscow Five.CIS,Moscow Five.CIS,Supra Esports | Moscow Five.CIS,wildcard,LCL,194.1833333333333,6,2.0,2019-06-29 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019,0.0,0.0,0.0,194.1833333333333,6.0,2.0,0.3333333333333333
player::lakeofsorrow,team::moscowfivecis,LakeOfSorrow,Moscow Five.CIS,Moscow Five.CIS,Supra Esports | Moscow Five.CIS,wildcard,LCL,194.1833333333333,6,2.0,2019-06-29 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019,0.0,0.0,0.0,194.1833333333333,6.0,2.0,0.3333333333333333
player::mewtwo,team::moscowfivecis,MewTwo,Moscow Five.CIS,Moscow Five.CIS,Supra Esports | Moscow Five.CIS,wildcard,LCL,194.1833333333333,6,2.0,2019-06-29 00:00:00+00:00,2019-07-24 00:00:00+00:00,2019,0.0,0.0,0.0,194.1833333333333,6.0,2.0,0.3333333333333333
player::add,team::mvp,ADD,MVP,MVP,MVP,major,LCK,7738.883333333333,214,81.0,2016-05-27 00:00:00+00:00,2018-08-09 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,7738.883333333333,214.0,81.0,0.37850467289719625
player::beyond-kim-kyu-seok,team::mvp,Beyond (Kim Kyu-seok),MVP,MVP,MVP,major,LCK,6509.033333333333,178,71.0,2016-05-27 00:00:00+00:00,2018-03-22 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,6509.033333333333,178.0,71.0,0.398876404494382
player::ian,team::mvp,Ian,MVP,MVP,MVP,major,LCK,7888.583333333333,219,82.0,2016-05-27 00:00:00+00:00,2018-08-09 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,7888.583333333333,219.0,82.0,0.3744292237442922
player::maha,team::mvp,MaHa,MVP,MVP,MVP,major,LCK,5671.0,157,59.0,2016-05-27 00:00:00+00:00,2018-07-22 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,5671.0,157.0,59.0,0.37579617834394907
player::max-jeong-jong-bin,team::mvp,Max (Jeong Jong-bin),MVP,MVP,MVP,major,LCK,7725.633333333333,214,81.0,2016-05-27 00:00:00+00:00,2018-08-09 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,7725.633333333333,214.0,81.0,0.37850467289719625
player::pilot-na-woo-hyung,team::mvp,Pilot (Na Woo-hyung),MVP,MVP,MVP,major,LCK,2276.3,64,23.0,2018-01-19 00:00:00+00:00,2018-08-09 00:00:00+00:00,2018,0.0,0.0,0.0,2276.3,64.0,23.0,0.359375
player::yondu,team::mvp,Yondu,MVP,MVP,MVP,major,LCK,1379.55,41,11.0,2018-06-12 00:00:00+00:00,2018-08-09 00:00:00+00:00,2018,0.0,0.0,0.0,1379.55,41.0,11.0,0.2682926829268293
player::motive,team::mvp,Motive,MVP,MVP,MVP,major,LCK,253.9333333333333,8,2.0,2018-06-14 00:00:00+00:00,2018-07-28 00:00:00+00:00,2018,0.0,0.0,0.0,253.9333333333333,8.0,2.0,0.25
player::cozq,team::mysteriousmonkeys,CozQ,Mysterious Monkeys,Mysterious Monkeys,Mysterious Monkeys,major,LEC,956.1166666666668,28,5.0,2017-06-03 00:00:00+00:00,2017-08-11 00:00:00+00:00,2017,0.0,0.0,0.0,956.1166666666668,28.0,5.0,0.17857142857142858
player::dreams-han-min-kook,team::mysteriousmonkeys,Dreams (Han Min-kook),Mysterious Monkeys,Mysterious Monkeys,Mysterious Monkeys,major,LEC,956.1166666666668,28,5.0,2017-06-03 00:00:00+00:00,2017-08-11 00:00:00+00:00,2017,0.0,0.0,0.0,956.1166666666668,28.0,5.0,0.17857142857142858
player::jisu,team::mysteriousmonkeys,Jisu,Mysterious Monkeys,Mysterious Monkeys,Mysterious Monkeys,major,LEC,256.1166666666667,8,0.0,2017-06-03 00:00:00+00:00,2017-06-15 00:00:00+00:00,2017,0.0,0.0,0.0,256.1166666666667,8.0,0.0,0.0
player::lamabear,team::mysteriousmonkeys,Lamabear,Mysterious Monkeys,Mysterious Monkeys,Mysterious Monkeys,major,LEC,256.1166666666667,8,0.0,2017-06-03 00:00:00+00:00,2017-06-15 00:00:00+00:00,2017,0.0,0.0,0.0,256.1166666666667,8.0,0.0,0.0
player::yuuki60,team::mysteriousmonkeys,Yuuki60,Mysterious Monkeys,Mysterious Monkeys,Mysterious Monkeys,major,LEC,956.1166666666668,28,5.0,2017-06-03 00:00:00+00:00,2017-08-11 00:00:00+00:00,2017,0.0,0.0,0.0,956.1166666666668,28.0,5.0,0.17857142857142858
player::amazing-maurice-stuckenschneider,team::mysteriousmonkeys,Amazing (Maurice Stückenschneider),Mysterious Monkeys,Mysterious Monkeys,Mysterious Monkeys,major,LEC,700.0,20,5.0,2017-06-24 00:00:00+00:00,2017-08-11 00:00:00+00:00,2017,0.0,0.0,0.0,700.0,20.0,5.0,0.25
player::kikis,team::mysteriousmonkeys,Kikis,Mysterious Monkeys,Mysterious Monkeys,Mysterious Monkeys,major,LEC,700.0,20,5.0,2017-06-24 00:00:00+00:00,2017-08-11 00:00:00+00:00,2017,0.0,0.0,0.0,700.0,20.0,5.0,0.25
